,Elapsed Time (sec),Left Stride Interval (sec),Right Stride Interval (sec),Left Swing Interval (sec),Right Swing Interval (sec),Left Swing Interval (% of stride),Right Swing Interval (% of stride),Left Stance Interval (sec),Right Stance Interval (sec),Left Stance Interval (% of stride),Right Stance Interval (% of stride),Double Support Interval (sec),Double Support Interval (% of stride),group,participant,gait
6430,81.4733,1.11,1.1167,0.38,0.37,34.23,33.13,0.73,0.7467,65.77,66.87,0.36,32.43,control,control16,0.556675
6431,82.54,1.0667,1.0933,0.3667,0.4,34.38,36.59,0.7,0.6933,65.62,63.41,0.3,28.12,control,control16,0.54
6432,83.6333,1.0933,1.0767,0.37,0.3833,33.84,35.6,0.7233,0.6933,66.16,64.4,0.34,31.1,control,control16,0.5425
6433,84.7067,1.0733,1.08,0.3667,0.3633,34.16,33.64,0.7067,0.7167,65.84,66.36,0.3433,31.99,control,control16,0.5383249999999999
6434,85.7933,1.0867,1.0867,0.38,0.3967,34.97,36.5,0.7067,0.69,65.03,63.5,0.31,28.53,control,control16,0.54335
6435,86.8767,1.0833,1.0867,0.3633,0.37,33.54,34.05,0.72,0.7167,66.46,65.95,0.35,32.31,control,control16,0.5425
6436,87.9433,1.0667,1.08,0.3833,0.3733,35.94,34.57,0.6833,0.7067,64.06,65.43,0.31,29.06,control,control16,0.536675
6437,89.01,1.0667,1.05,0.3867,0.3567,36.25,33.97,0.68,0.6933,63.75,66.03,0.3233,30.31,control,control16,0.529175
6438,90.1,1.09,1.09,0.3733,0.3767,34.25,34.56,0.7167,0.7133,65.75,65.44,0.34,31.19,control,control16,0.545
6439,91.1567,1.0567,1.0733,0.36,0.37,34.07,34.47,0.6967,0.7033,65.93,65.53,0.3267,30.91,control,control16,0.5325
6440,92.21,1.0533,1.0633,0.3633,0.3633,34.49,34.17,0.69,0.7,65.51,65.83,0.3267,31.01,control,control16,0.52915
6441,93.3,1.09,1.0567,0.3967,0.3833,36.39,36.28,0.6933,0.6733,63.61,63.72,0.31,28.44,control,control16,0.536675
6442,94.39,1.09,1.09,0.3733,0.39,34.25,35.78,0.7167,0.7,65.75,64.22,0.3267,29.97,control,control16,0.545
6443,95.4467,1.0567,1.07,0.3767,0.36,35.65,33.64,0.68,0.71,64.35,66.36,0.32,30.28,control,control16,0.531675
6444,96.5133,1.0667,1.0533,0.3733,0.36,35.0,34.18,0.6933,0.6933,65.0,65.82,0.3333,31.25,control,control16,0.53
6445,97.5667,1.0533,1.0667,0.37,0.3567,35.13,33.44,0.6833,0.71,64.87,66.56,0.3267,31.01,control,control16,0.53
6446,98.65,1.0833,1.08,0.3733,0.4067,34.46,37.65,0.71,0.6733,65.54,62.35,0.3033,28.0,control,control16,0.540825
6447,99.74,1.09,1.0933,0.38,0.3833,34.86,35.06,0.71,0.71,65.14,64.94,0.3267,29.97,control,control16,0.545825
6448,100.8067,1.0667,1.0733,0.39,0.3633,36.56,33.85,0.6767,0.71,63.44,66.15,0.3133,29.38,control,control16,0.5349999999999999
6449,101.88,1.0733,1.08,0.3733,0.4133,34.78,38.27,0.7,0.6667,65.22,61.73,0.2867,26.71,control,control16,0.5383249999999999
6450,102.9767,1.0967,1.0733,0.3767,0.3833,34.35,35.71,0.72,0.69,65.65,64.29,0.3367,30.7,control,control16,0.5425
6451,104.0467,1.07,1.0833,0.3667,0.3733,34.27,34.46,0.7033,0.71,65.73,65.54,0.33,30.84,control,control16,0.5383249999999999
6452,105.1433,1.0967,1.0833,0.3867,0.3767,35.26,34.77,0.71,0.7067,64.74,65.23,0.3333,30.4,control,control16,0.5449999999999999
6453,106.2033,1.06,1.0733,0.3667,0.3633,34.59,33.85,0.6933,0.71,65.41,66.15,0.33,31.13,control,control16,0.533325
6454,107.2867,1.0833,1.0767,0.37,0.3733,34.15,34.67,0.7133,0.7033,65.85,65.33,0.34,31.38,control,control16,0.54
6455,108.3633,1.0767,1.0767,0.3633,0.3767,33.75,34.98,0.7133,0.7,66.25,65.02,0.3367,31.27,control,control16,0.53835
6456,109.4133,1.05,1.06,0.3467,0.35,33.02,33.02,0.7033,0.71,66.98,66.98,0.3533,33.65,control,control16,0.5275000000000001
6457,110.49,1.0767,1.0833,0.36,0.39,33.44,36.0,0.7167,0.6933,66.56,64.0,0.3267,30.34,control,control16,0.54
6458,111.5433,1.0533,1.05,0.3767,0.3733,35.76,35.56,0.6767,0.6767,64.24,64.44,0.3033,28.8,control,control16,0.525825
6459,112.62,1.0767,1.0733,0.3967,0.3833,36.84,35.71,0.68,0.69,63.16,64.29,0.2967,27.55,control,control16,0.5375
6460,113.6967,1.0767,1.06,0.4067,0.36,37.77,33.96,0.67,0.7,62.23,66.04,0.31,28.79,control,control16,0.5341750000000001
6461,114.78,1.0833,1.08,0.3767,0.3633,34.77,33.64,0.7067,0.7167,65.23,66.36,0.3433,31.69,control,control16,0.540825
6462,115.8667,1.0867,1.0933,0.3767,0.3667,34.66,33.54,0.71,0.7267,65.34,66.46,0.3433,31.6,control,control16,0.5449999999999999
6463,116.91,1.0433,1.0667,0.36,0.36,34.5,33.75,0.6833,0.7067,65.5,66.25,0.3233,30.99,control,control16,0.5275
6464,117.9933,1.0833,1.0667,0.37,0.3833,34.15,35.94,0.7133,0.6833,65.85,64.06,0.33,30.46,control,control16,0.5375
6465,119.0633,1.07,1.0833,0.3667,0.38,34.27,35.08,0.7033,0.7033,65.73,64.92,0.3233,30.22,control,control16,0.5383249999999999
6466,120.16,1.0967,1.0667,0.38,0.3633,34.65,34.06,0.7167,0.7033,65.35,65.94,0.3533,32.22,control,control16,0.54085
6467,121.2567,1.0967,1.11,0.36,0.4,32.83,36.04,0.7367,0.71,67.17,63.96,0.3367,30.7,control,control16,0.551675
6468,122.3267,1.07,1.0867,0.3667,0.3967,34.27,36.5,0.7033,0.69,65.73,63.5,0.3067,28.66,control,control16,0.539175
6469,123.3933,1.0667,1.06,0.3667,0.4,34.38,37.74,0.7,0.66,65.62,62.26,0.3,28.12,control,control16,0.531675
6470,124.4767,1.0833,1.0767,0.36,0.3867,33.23,35.91,0.7233,0.69,66.77,64.09,0.3367,31.08,control,control16,0.54
6471,125.5633,1.0867,1.0833,0.3533,0.3967,32.52,36.62,0.7333,0.6867,67.48,63.38,0.3367,30.98,control,control16,0.5425
6472,126.69,1.1267,1.1067,0.3733,0.4067,33.14,36.75,0.7533,0.7,66.86,63.25,0.3467,30.77,control,control16,0.55835
6473,127.8033,1.1133,1.1167,0.3833,0.4033,34.43,36.12,0.73,0.7133,65.57,63.88,0.3267,29.34,control,control16,0.5575
6474,128.91,1.1067,1.1,0.3733,0.3833,33.73,34.85,0.7333,0.7167,66.27,65.15,0.35,31.63,control,control16,0.551675
6475,130.0533,1.1433,1.12,0.3867,0.4067,33.82,36.31,0.7567,0.7133,66.18,63.69,0.35,30.61,control,control16,0.565825
6476,131.19,1.1367,1.1533,0.38,0.3967,33.43,34.39,0.7567,0.7567,66.57,65.61,0.36,31.67,control,control16,0.5725
6477,132.4267,1.2367,1.1433,0.4067,0.35,32.88,30.61,0.83,0.7933,67.12,69.39,0.48,38.81,control,control16,0.595
6478,133.7433,1.3167,1.3533,0.4333,0.51,32.91,37.68,0.8833,0.8433,67.09,62.32,0.3733,28.35,control,control16,0.6675
6479,134.9467,1.2033,1.23,0.3933,0.4367,32.69,35.5,0.81,0.7933,67.31,64.5,0.3733,31.02,control,control16,0.608325
6480,136.09,1.1433,1.1633,0.38,0.4033,33.24,34.67,0.7633,0.76,66.76,65.33,0.36,31.49,control,control16,0.57665
6481,137.2467,1.1567,1.1633,0.3667,0.41,31.7,35.24,0.79,0.7533,68.3,64.76,0.38,32.85,control,control16,0.5800000000000001
6482,138.38,1.1333,1.1533,0.3533,0.4,31.18,34.68,0.78,0.7533,68.82,65.32,0.38,33.53,control,control16,0.57165
6483,139.4633,1.0833,1.11,0.3567,0.4033,32.92,36.34,0.7267,0.7067,67.08,63.66,0.3233,29.85,control,control16,0.548325
6484,140.59,1.1267,1.0833,0.3833,0.4033,34.02,37.23,0.7433,0.68,65.98,62.77,0.34,30.18,control,control16,0.5525
6485,141.6733,1.0833,1.1167,0.3467,0.4,32.0,35.82,0.7367,0.7167,68.0,64.18,0.3367,31.08,control,control16,0.55
6486,142.7733,1.1,1.0867,0.3733,0.39,33.94,35.89,0.7267,0.6967,66.06,64.11,0.3367,30.61,control,control16,0.546675
6487,143.8933,1.12,1.12,0.3633,0.41,32.44,36.61,0.7567,0.71,67.56,63.39,0.3467,30.95,control,control16,0.56
6488,145.0067,1.1133,1.1067,0.3567,0.4,32.04,36.14,0.7567,0.7067,67.96,63.86,0.3567,32.04,control,control16,0.5549999999999999
6489,146.0767,1.07,1.0867,0.3533,0.3767,33.02,34.66,0.7167,0.71,66.98,65.34,0.34,31.78,control,control16,0.539175
6490,147.19,1.1133,1.1067,0.3567,0.4167,32.04,37.65,0.7567,0.69,67.96,62.35,0.34,30.54,control,control16,0.5549999999999999
6491,148.28,1.09,1.0867,0.3567,0.37,32.72,34.05,0.7333,0.7167,67.28,65.95,0.3633,33.33,control,control16,0.5441750000000001
6492,149.3867,1.1067,1.0833,0.3833,0.38,34.64,35.08,0.7233,0.7033,65.36,64.92,0.3433,31.02,control,control16,0.5475
6493,150.51,1.1233,1.15,0.37,0.41,32.94,35.65,0.7533,0.74,67.06,64.35,0.3433,30.56,control,control16,0.568325
6494,151.6333,1.1233,1.1033,0.3767,0.4,33.53,36.25,0.7467,0.7033,66.47,63.75,0.3467,30.86,control,control16,0.55665
6495,152.71,1.0767,1.1233,0.3433,0.4133,31.89,36.8,0.7333,0.71,68.11,63.2,0.32,29.72,control,control16,0.55
6496,153.84,1.13,1.0867,0.3833,0.3767,33.92,34.66,0.7467,0.71,66.08,65.34,0.37,32.74,control,control16,0.554175
6497,154.9533,1.1133,1.1133,0.3767,0.37,33.83,33.23,0.7367,0.7433,66.17,66.77,0.3667,32.93,control,control16,0.55665
6498,156.0833,1.13,1.1233,0.3767,0.3733,33.33,33.23,0.7533,0.75,66.67,66.77,0.38,33.63,control,control16,0.563325
6499,157.1433,1.06,1.1133,0.3533,0.3667,33.33,32.93,0.7067,0.7467,66.67,67.07,0.34,32.08,control,control16,0.5433250000000001
6500,158.2167,1.0733,1.05,0.37,0.3567,34.47,33.97,0.7033,0.6933,65.53,66.03,0.3467,32.3,control,control16,0.530825
6501,159.31,1.0933,1.0867,0.37,0.4033,33.84,37.12,0.7233,0.6833,66.16,62.88,0.32,29.27,control,control16,0.5449999999999999
6502,160.39,1.08,1.08,0.3633,0.39,33.64,36.11,0.7167,0.69,66.36,63.89,0.3267,30.25,control,control16,0.54
6503,161.5167,1.1267,1.1133,0.3733,0.4067,33.14,36.53,0.7533,0.7067,66.86,63.47,0.3467,30.77,control,control16,0.56
6504,162.6167,1.1,1.1133,0.3667,0.4033,33.33,36.23,0.7333,0.71,66.67,63.77,0.33,30.0,control,control16,0.5533250000000001
6505,163.6967,1.08,1.0733,0.39,0.37,36.11,34.47,0.69,0.7033,63.89,65.53,0.32,29.63,control,control16,0.5383249999999999
6506,164.78,1.0833,1.1,0.38,0.4,35.08,36.36,0.7033,0.7,64.92,63.64,0.3033,28.0,control,control16,0.545825
6507,165.8667,1.0867,1.08,0.36,0.4,33.13,37.04,0.7267,0.68,66.87,62.96,0.3267,30.06,control,control16,0.541675
6508,166.9367,1.07,1.0767,0.3833,0.3867,35.83,35.91,0.6867,0.69,64.17,64.09,0.3,28.04,control,control16,0.536675
6509,168.0067,1.07,1.0633,0.3533,0.3867,33.02,36.36,0.7167,0.6767,66.98,63.64,0.33,30.84,control,control16,0.533325
6510,169.1167,1.11,1.1067,0.3633,0.4167,32.73,37.65,0.7467,0.69,67.27,62.35,0.33,29.73,control,control16,0.5541750000000001
6511,170.2067,1.09,1.1033,0.3633,0.4067,33.33,36.86,0.7267,0.6967,66.67,63.14,0.32,29.36,control,control16,0.548325
6512,171.31,1.1033,1.0967,0.37,0.41,33.53,37.39,0.7333,0.6867,66.47,62.61,0.3233,29.31,control,control16,0.55
6513,172.46,1.15,1.12,0.37,0.4333,32.17,38.69,0.78,0.6867,67.83,61.31,0.3467,30.14,control,control16,0.5675
6514,173.55,1.09,1.1233,0.3567,0.3767,32.72,33.53,0.7333,0.7467,67.28,66.47,0.3567,32.72,control,control16,0.5533250000000001
6515,174.6533,1.1033,1.1067,0.34,0.3867,30.82,34.94,0.7633,0.72,69.18,65.06,0.3767,34.14,control,control16,0.5525
6516,175.77,1.1167,1.0967,0.3867,0.4133,34.63,37.69,0.73,0.6833,65.37,62.31,0.3167,28.36,control,control16,0.55335
6517,176.8233,1.0533,1.06,0.37,0.3533,35.13,33.33,0.6833,0.7067,64.87,66.67,0.33,31.33,control,control16,0.5283249999999999
6518,177.91,1.0867,1.0967,0.3667,0.41,33.74,37.39,0.72,0.6867,66.26,62.61,0.31,28.53,control,control16,0.54585
6519,179.0067,1.0967,1.09,0.38,0.3833,34.65,35.17,0.7167,0.7067,65.35,64.83,0.3333,30.4,control,control16,0.546675
6520,180.1233,1.1167,1.1,0.42,0.4033,37.61,36.67,0.6967,0.6967,62.39,63.33,0.2933,26.27,control,control16,0.5541750000000001
6521,181.21,1.0867,1.1167,0.34,0.4,31.29,35.82,0.7467,0.7167,68.71,64.18,0.3467,31.9,control,control16,0.5508500000000001
6522,182.29,1.08,1.0633,0.38,0.39,35.19,36.68,0.7,0.6733,64.81,63.32,0.31,28.7,control,control16,0.535825
6523,183.4067,1.1167,1.0933,0.3867,0.3933,34.63,35.98,0.73,0.7,65.37,64.02,0.3367,30.15,control,control16,0.5525
6524,184.5233,1.1167,1.13,0.3633,0.4033,32.54,35.69,0.7533,0.7267,67.46,64.31,0.35,31.34,control,control16,0.5616749999999999
6525,185.65,1.1267,1.1233,0.3733,0.4133,33.14,36.8,0.7533,0.71,66.86,63.2,0.34,30.18,control,control16,0.5625
6526,186.77,1.12,1.11,0.3533,0.4,31.55,36.04,0.7667,0.71,68.45,63.96,0.3667,32.74,control,control16,0.5575000000000001
6527,187.8667,1.0967,1.12,0.3633,0.3833,33.13,34.23,0.7333,0.7367,66.87,65.77,0.35,31.91,control,control16,0.5541750000000001
6528,188.9433,1.0767,1.0833,0.36,0.3933,33.44,36.31,0.7167,0.69,66.56,63.69,0.3233,30.03,control,control16,0.54
6529,190.0367,1.0933,1.0667,0.37,0.3833,33.84,35.94,0.7233,0.6833,66.16,64.06,0.34,31.1,control,control16,0.54
6530,191.1833,1.1467,1.1333,0.4167,0.4067,36.34,35.88,0.73,0.7267,63.66,64.12,0.3233,28.2,control,control16,0.5700000000000001
6531,192.3233,1.14,1.1467,0.3567,0.3867,31.29,33.72,0.7833,0.76,68.71,66.28,0.3967,34.8,control,control16,0.5716749999999999
6532,193.5633,1.24,1.17,0.4233,0.4233,34.14,36.18,0.8167,0.7467,65.86,63.82,0.3933,31.72,control,control16,0.6025
6533,195.3367,1.7733,1.5767,0.4667,0.5333,26.32,33.83,1.3067,1.0433,73.68,66.17,0.7733,43.61,control,control16,0.8375
6534,196.5633,1.2267,1.4533,0.43,0.44,35.05,30.28,0.7967,1.0133,64.95,69.72,0.3567,29.08,control,control16,0.6699999999999999
6535,197.73,1.1667,1.2,0.3967,0.4133,34.0,34.44,0.77,0.7867,66.0,65.56,0.3567,30.57,control,control16,0.591675
6536,198.9033,1.1733,1.16,0.4233,0.4333,36.08,37.36,0.75,0.7267,63.92,62.64,0.3167,26.99,control,control16,0.583325
6537,200.0367,1.1333,1.1533,0.4033,0.4067,35.59,35.26,0.73,0.7467,64.41,64.74,0.3233,28.53,control,control16,0.57165
6538,201.21,1.1733,1.1433,0.41,0.3967,34.94,34.69,0.7633,0.7467,65.06,65.31,0.3667,31.25,control,control16,0.57915
6539,202.31,1.1,1.15,0.3667,0.3967,33.33,34.49,0.7333,0.7533,66.67,65.51,0.3367,30.61,control,control16,0.5625
6540,203.4333,1.1233,1.1133,0.37,0.4033,32.94,36.23,0.7533,0.71,67.06,63.77,0.35,31.16,control,control16,0.55915
6541,204.53,1.0967,1.1133,0.35,0.4,31.91,35.93,0.7467,0.7133,68.09,64.07,0.3467,31.61,control,control16,0.5525
6542,205.63,1.1,1.11,0.35,0.38,31.82,34.23,0.75,0.73,68.18,65.77,0.37,33.64,control,control16,0.5525
6543,206.7,1.07,1.0733,0.3267,0.3633,30.53,33.85,0.7433,0.71,69.47,66.15,0.38,35.51,control,control16,0.535825
6544,207.82,1.12,1.0967,0.3733,0.4067,33.33,37.08,0.7467,0.69,66.67,62.92,0.34,30.36,control,control16,0.5541750000000001
6545,208.95,1.13,1.1167,0.3733,0.3967,33.04,35.52,0.7567,0.72,66.96,64.48,0.36,31.86,control,control16,0.5616749999999999
6546,210.0633,1.1133,1.1433,0.3567,0.4,32.04,34.99,0.7567,0.7433,67.96,65.01,0.3567,32.04,control,control16,0.5641499999999999
6547,211.15,1.0867,1.0767,0.3433,0.3867,31.6,35.91,0.7433,0.69,68.4,64.09,0.3567,32.82,control,control16,0.54085
6548,212.23,1.08,1.08,0.3633,0.3733,33.64,34.57,0.7167,0.7067,66.36,65.43,0.3433,31.79,control,control16,0.54
6549,213.35,1.12,1.12,0.36,0.4167,32.14,37.2,0.76,0.7033,67.86,62.8,0.3433,30.65,control,control16,0.56
6550,214.4667,1.1167,1.09,0.38,0.3867,34.03,35.47,0.7367,0.7033,65.97,64.53,0.35,31.34,control,control16,0.551675
6551,215.5767,1.11,1.1267,0.4033,0.4067,36.34,36.09,0.7067,0.72,63.66,63.91,0.3,27.03,control,control16,0.559175
6552,216.7033,1.1267,1.1233,0.3667,0.4167,32.54,37.09,0.76,0.7067,67.46,62.91,0.3433,30.47,control,control16,0.5625
6553,217.81,1.1067,1.1267,0.3533,0.4033,31.93,35.8,0.7533,0.7233,68.07,64.2,0.35,31.63,control,control16,0.55835
6554,218.8967,1.0867,1.08,0.36,0.39,33.13,36.11,0.7267,0.69,66.87,63.89,0.3367,30.98,control,control16,0.541675
6555,220.0033,1.1067,1.1033,0.36,0.3967,32.53,35.95,0.7467,0.7067,67.47,64.05,0.35,31.63,control,control16,0.5525
6556,221.12,1.1167,1.1,0.37,0.39,33.13,35.45,0.7467,0.71,66.87,64.55,0.3567,31.94,control,control16,0.5541750000000001
6557,222.26,1.14,1.14,0.38,0.4067,33.33,35.67,0.76,0.7333,66.67,64.33,0.3533,30.99,control,control16,0.57
6558,223.37,1.11,1.1333,0.37,0.41,33.33,36.18,0.74,0.7233,66.67,63.82,0.33,29.73,control,control16,0.560825
6559,224.49,1.12,1.0933,0.3667,0.4133,32.74,37.8,0.7533,0.68,67.26,62.2,0.34,30.36,control,control16,0.5533250000000001
6560,225.5933,1.1033,1.1267,0.3733,0.4033,33.84,35.8,0.73,0.7233,66.16,64.2,0.3267,29.61,control,control16,0.5575
6561,226.6833,1.09,1.1033,0.34,0.3967,31.19,35.95,0.75,0.7067,68.81,64.05,0.3533,32.42,control,control16,0.548325
6562,227.7733,1.09,1.09,0.3767,0.38,34.56,34.86,0.7133,0.71,65.44,65.14,0.3333,30.58,control,control16,0.545
6563,228.8733,1.1,1.0833,0.3733,0.3933,33.94,36.31,0.7267,0.69,66.06,63.69,0.3333,30.3,control,control16,0.545825
6564,229.9667,1.0933,1.1067,0.36,0.3833,32.93,34.64,0.7333,0.7233,67.07,65.36,0.35,32.01,control,control16,0.55
6565,231.06,1.0933,1.0767,0.3867,0.38,35.37,35.29,0.7067,0.6967,64.63,64.71,0.3267,29.88,control,control16,0.5425
6566,232.1533,1.0933,1.1,0.36,0.4033,32.93,36.67,0.7333,0.6967,67.07,63.33,0.33,30.18,control,control16,0.548325
6567,233.2367,1.0833,1.0867,0.3833,0.39,35.38,35.89,0.7,0.6967,64.62,64.11,0.31,28.62,control,control16,0.5425
6568,234.3433,1.1067,1.0867,0.3833,0.4,34.64,36.81,0.7233,0.6867,65.36,63.19,0.3233,29.22,control,control16,0.54835
6569,235.42,1.0767,1.1033,0.36,0.3867,33.44,35.05,0.7167,0.7167,66.56,64.95,0.33,30.65,control,control16,0.5449999999999999
6570,236.5167,1.0967,1.0833,0.3733,0.3767,34.04,34.77,0.7233,0.7067,65.96,65.23,0.3467,31.61,control,control16,0.5449999999999999
6571,237.58,1.0633,1.0967,0.35,0.3933,32.92,35.87,0.7133,0.7033,67.08,64.13,0.32,30.09,control,control16,0.54
6572,238.6733,1.0933,1.07,0.36,0.3933,32.93,36.76,0.7333,0.6767,67.07,63.24,0.34,31.1,control,control16,0.540825
6573,239.7733,1.1,1.09,0.3867,0.3867,35.15,35.47,0.7133,0.7033,64.85,64.53,0.3267,29.7,control,control16,0.5475000000000001
6574,240.8367,1.0633,1.0967,0.3567,0.3733,33.54,34.04,0.7067,0.7233,66.46,65.96,0.3333,31.35,control,control16,0.54
6575,241.89,1.0533,1.04,0.3567,0.3733,33.86,35.9,0.6967,0.6667,66.14,64.1,0.3233,30.7,control,control16,0.523325
6576,242.99,1.1,1.0833,0.3733,0.3967,33.94,36.62,0.7267,0.6867,66.06,63.38,0.33,30.0,control,control16,0.545825
6577,244.0433,1.0533,1.0767,0.3533,0.3867,33.54,35.91,0.7,0.69,66.46,64.09,0.3133,29.75,control,control16,0.5325
6578,245.1167,1.0733,1.07,0.3433,0.3933,31.99,36.76,0.73,0.6767,68.01,63.24,0.3367,31.37,control,control16,0.535825
6579,246.2033,1.0867,1.0767,0.37,0.3967,34.05,36.84,0.7167,0.68,65.95,63.16,0.32,29.45,control,control16,0.54085
6580,247.2567,1.0533,1.06,0.3767,0.36,35.76,33.96,0.6767,0.7,64.24,66.04,0.3167,30.06,control,control16,0.5283249999999999
6581,248.3233,1.0667,1.0667,0.38,0.37,35.62,34.69,0.6867,0.6967,64.38,65.31,0.3167,29.69,control,control16,0.53335
6582,249.4067,1.0833,1.0633,0.37,0.39,34.15,36.68,0.7133,0.6733,65.85,63.32,0.3233,29.85,control,control16,0.53665
6583,250.5133,1.1067,1.09,0.3633,0.3933,32.83,36.09,0.7433,0.6967,67.17,63.91,0.35,31.63,control,control16,0.549175
6584,251.6567,1.1433,1.1233,0.39,0.39,34.11,34.72,0.7533,0.7333,65.89,65.28,0.3633,31.78,control,control16,0.56665
6585,252.7667,1.11,1.1333,0.38,0.3933,34.23,34.71,0.73,0.74,65.77,65.29,0.3367,30.33,control,control16,0.560825
6586,253.8633,1.0967,1.1133,0.35,0.3933,31.91,35.33,0.7467,0.72,68.09,64.67,0.3533,32.22,control,control16,0.5525
6587,255.02,1.1567,1.1067,0.3933,0.3867,34.01,34.94,0.7633,0.72,65.99,65.06,0.3767,32.56,control,control16,0.56585
6588,256.19,1.17,1.1833,0.3567,0.38,30.48,32.11,0.8133,0.8033,69.52,67.89,0.4333,37.04,control,control16,0.588325
6589,257.4267,1.2367,1.1867,0.4567,0.35,36.93,29.49,0.78,0.8367,63.07,70.51,0.43,34.77,control,control16,0.60585
6590,258.7,1.2733,1.35,0.41,0.48,32.2,35.56,0.8633,0.87,67.8,64.44,0.3833,30.1,control,control16,0.6558250000000001
6591,259.82,1.12,1.12,0.39,0.4033,34.82,36.01,0.73,0.7167,65.18,63.99,0.3267,29.17,control,control16,0.56
6592,260.94,1.12,1.1067,0.3833,0.3767,34.23,34.04,0.7367,0.73,65.77,65.96,0.36,32.14,control,control16,0.556675
6593,262.0967,1.1567,1.14,0.38,0.4,32.85,35.09,0.7767,0.74,67.15,64.91,0.3767,32.56,control,control16,0.574175
6594,263.2667,1.17,1.1633,0.4233,0.41,36.18,35.24,0.7467,0.7533,63.82,64.76,0.3367,28.77,control,control16,0.583325
6595,264.3967,1.13,1.17,0.3733,0.4133,33.04,35.33,0.7567,0.7567,66.96,64.67,0.3433,30.38,control,control16,0.575
6596,265.5267,1.13,1.12,0.3667,0.38,32.45,33.93,0.7633,0.74,67.55,66.07,0.3833,33.92,control,control16,0.5625
6597,266.6467,1.12,1.1333,0.3667,0.3967,32.74,35.0,0.7533,0.7367,67.26,65.0,0.3567,31.85,control,control16,0.5633250000000001
6598,267.8033,1.1567,1.1167,0.3967,0.39,34.29,34.93,0.76,0.7267,65.71,65.07,0.37,31.99,control,control16,0.56835
6599,268.94,1.1367,1.16,0.3667,0.4033,32.26,34.77,0.77,0.7567,67.74,65.23,0.3667,32.26,control,control16,0.574175
6600,270.2833,1.3433,1.26,0.4167,0.4667,31.02,37.04,0.9267,0.7933,68.98,62.96,0.46,34.24,control,control16,0.650825
6601,271.7567,1.4733,1.42,0.41,0.5067,27.83,35.68,1.0633,0.9133,72.17,64.32,0.5567,37.78,control,control16,0.723325
6602,273.27,1.5133,1.4733,0.4267,0.53,28.19,35.97,1.0867,0.9433,71.81,64.03,0.5567,36.78,control,control16,0.74665
6603,275.0967,1.8267,1.68,0.4433,0.5,24.27,29.76,1.3833,1.18,75.73,70.24,0.8833,48.36,control,control16,0.876675
6604,276.2633,1.1667,1.5,0.3767,0.43,32.29,28.67,0.79,1.07,67.71,71.33,0.36,30.86,control,control16,0.666675
6605,277.37,1.1067,1.11,0.39,0.4067,35.24,36.64,0.7167,0.7033,64.76,63.36,0.31,28.01,control,control16,0.5541750000000001
6606,278.5033,1.1333,1.12,0.3933,0.4,34.71,35.71,0.74,0.72,65.29,64.29,0.34,30.0,control,control16,0.5633250000000001
6607,279.5867,1.0833,1.11,0.36,0.39,33.23,35.14,0.7233,0.72,66.77,64.86,0.3333,30.77,control,control16,0.548325
6608,280.63,1.0433,1.0633,0.3667,0.38,35.14,35.74,0.6767,0.6833,64.86,64.26,0.2967,28.43,control,control16,0.52665
6609,281.7167,1.0867,1.0733,0.36,0.4,33.13,37.27,0.7267,0.6733,66.87,62.73,0.3267,30.06,control,control16,0.54
6610,282.81,1.0933,1.0767,0.3567,0.3833,32.62,35.6,0.7367,0.6933,67.38,64.4,0.3533,32.32,control,control16,0.5425
6611,283.9067,1.0967,1.0967,0.3633,0.39,33.13,35.56,0.7333,0.7067,66.87,64.44,0.3433,31.31,control,control16,0.54835
6612,284.99,1.0833,1.0967,0.3567,0.3833,32.92,34.95,0.7267,0.7133,67.08,65.05,0.3433,31.69,control,control16,0.5449999999999999
6613,286.0867,1.0967,1.0967,0.34,0.3933,31.0,35.87,0.7567,0.7033,69.0,64.13,0.3633,33.13,control,control16,0.54835
6614,287.2067,1.12,1.11,0.3533,0.3933,31.55,35.44,0.7667,0.7167,68.45,64.56,0.3733,33.33,control,control16,0.5575000000000001
6615,288.28,1.0733,1.0967,0.34,0.3867,31.68,35.26,0.7333,0.71,68.32,64.74,0.3467,32.3,control,control16,0.5425
6616,289.3767,1.0967,1.0733,0.3633,0.3733,33.13,34.78,0.7333,0.7,66.87,65.22,0.36,32.83,control,control16,0.5425
6617,290.5,1.1233,1.1133,0.37,0.4167,32.94,37.43,0.7533,0.6967,67.06,62.57,0.3367,29.97,control,control16,0.55915
6618,291.5733,1.0733,1.0867,0.3667,0.3833,34.16,35.28,0.7067,0.7033,65.84,64.72,0.3233,30.12,control,control16,0.54
6619,292.6733,1.1,1.1167,0.35,0.41,31.82,36.72,0.75,0.7067,68.18,63.28,0.34,30.91,control,control16,0.5541750000000001
6620,293.7733,1.1,1.0933,0.3533,0.3767,32.12,34.45,0.7467,0.7167,67.88,65.55,0.37,33.64,control,control16,0.548325
6621,294.8567,1.0833,1.08,0.35,0.3933,32.31,36.42,0.7333,0.6867,67.69,63.58,0.34,31.38,control,control16,0.540825
6622,295.9767,1.12,1.1,0.3833,0.3567,34.23,32.42,0.7367,0.7433,65.77,67.58,0.38,33.93,control,control16,0.555
6623,297.1067,1.13,1.1233,0.3733,0.36,33.04,32.05,0.7567,0.7633,66.96,67.95,0.3967,35.1,control,control16,0.563325
